"id","site","habitat","cage","day","species","nr_seeds_start","nr_seed_remain","nr_seeds_remov","no_dam_no_ger","no_dam_ger","agent","damage"
"6_LMC2_N","Site_6","Forest_Core","large_meshed_cage",2,"Newtonia",25,25,0,25,0,"insect",0
"6_LMC2_N","Site_6","Forest_Core","large_meshed_cage",2,"Newtonia",25,25,0,25,0,"fungi",0
"6_LMC5_N","Site_6","Forest_Core","large_meshed_cage",2,"Newtonia",25,25,0,23,0,"vertebrate",0
"6_LMC5_N","Site_6","Forest_Core","large_meshed_cage",2,"Newtonia",25,25,0,23,0,"insect",2
"6_LMC5_N","Site_6","Forest_Core","large_meshed_cage",2,"Newtonia",25,25,0,23,0,"fungi",0
"6_OC3_N","Site_6","Forest_Core","opened_cage",2,"Newtonia",25,25,0,20,0,"vertebrate",0
"6_OC3_N","Site_6","Forest_Core","opened_cage",2,"Newtonia",25,25,0,20,0,"insect",5
"6_OC3_N","Site_6","Forest_Core","opened_cage",2,"Newtonia",25,25,0,20,0,"fungi",0
"6_OC5_N","Site_6","Forest_Core","opened_cage",2,"Newtonia",25,25,0,19,0,"vertebrate",0
"6_OC5_N","Site_6","Forest_Core","opened_cage",2,"Newtonia",25,25,0,19,0,"insect",5
"6_OC5_N","Site_6","Forest_Core","opened_cage",2,"Newtonia",25,25,0,19,0,"fungi",1
"6_SMC1_N","Site_6","Forest_Core","small_meshed_cage",2,"Newtonia",25,25,0,25,0,"vertebrate",0
"6_SMC1_N","Site_6","Forest_Core","small_meshed_cage",2,"Newtonia",25,25,0,25,0,"insect",0
"6_SMC1_N","Site_6","Forest_Core","small_meshed_cage",2,"Newtonia",25,25,0,25,0,"fungi",0
"6_SMC2_N","Site_6","Forest_Core","small_meshed_cage",2,"Newtonia",25,25,0,25,0,"vertebrate",0
"6_SMC2_N","Site_6","Forest_Core","small_meshed_cage",2,"Newtonia",25,25,0,25,0,"insect",0
"6_SMC2_N","Site_6","Forest_Core","small_meshed_cage",2,"Newtonia",25,25,0,25,0,"fungi",0
"6_SMC3_N","Site_6","Forest_Core","small_meshed_cage",2,"Newtonia",25,25,0,25,0,"vertebrate",0
"6_SMC3_N","Site_6","Forest_Core","small_meshed_cage",2,"Newtonia",25,25,0,25,0,"insect",0
"6_SMC3_N","Site_6","Forest_Core","small_meshed_cage",2,"Newtonia",25,25,0,25,0,"fungi",0
"6_SMC4_N","Site_6","Forest_Core","small_meshed_cage",2,"Newtonia",25,25,0,25,0,"vertebrate",0
"6_SMC4_N","Site_6","Forest_Core","small_meshed_cage",2,"Newtonia",25,25,0,25,0,"insect",0
"6_SMC4_N","Site_6","Forest_Core","small_meshed_cage",2,"Newtonia",25,25,0,25,0,"fungi",0
"6_SMC5_N","Site_6","Forest_Core","small_meshed_cage",2,"Newtonia",25,25,0,25,0,"vertebrate",0
"6_SMC5_N","Site_6","Forest_Core","small_meshed_cage",2,"Newtonia",25,25,0,25,0,"insect",0
"6_SMC5_N","Site_6","Forest_Core","small_meshed_cage",2,"Newtonia",25,25,0,25,0,"fungi",0
"4_OC1_N","Site_4","Forest_Core","opened_cage",2,"Newtonia",25,24,1,21,0,"vertebrate",0
"4_OC1_N","Site_4","Forest_Core","opened_cage",2,"Newtonia",25,24,1,21,0,"insect",3
"4_OC1_N","Site_4","Forest_Core","opened_cage",2,"Newtonia",25,24,1,21,0,"fungi",0
"5_OC1_N","Site_5","Forest_Core","opened_cage",2,"Newtonia",25,24,1,19,0,"vertebrate",0
"5_OC1_N","Site_5","Forest_Core","opened_cage",2,"Newtonia",25,24,1,19,0,"insect",5
"5_OC1_N","Site_5","Forest_Core","opened_cage",2,"Newtonia",25,24,1,19,0,"fungi",0
"5_OC5_N","Site_5","Forest_Core","opened_cage",2,"Newtonia",25,24,1,21,0,"vertebrate",0
"5_OC5_N","Site_5","Forest_Core","opened_cage",2,"Newtonia",25,24,1,21,0,"insect",2
"5_OC5_N","Site_5","Forest_Core","opened_cage",2,"Newtonia",25,24,1,21,0,"fungi",1
"6_OC1_N","Site_6","Forest_Core","opened_cage",2,"Newtonia",25,24,1,21,0,"vertebrate",0
"6_OC1_N","Site_6","Forest_Core","opened_cage",2,"Newtonia",25,24,1,21,0,"insect",3
"6_OC1_N","Site_6","Forest_Core","opened_cage",2,"Newtonia",25,24,1,21,0,"fungi",0
"6_OC4_N","Site_6","Forest_Core","opened_cage",2,"Newtonia",25,24,1,21,0,"vertebrate",0
"6_OC4_N","Site_6","Forest_Core","opened_cage",2,"Newtonia",25,24,1,21,0,"insect",3
"6_OC4_N","Site_6","Forest_Core","opened_cage",2,"Newtonia",25,24,1,21,0,"fungi",0
"6_OC2_N","Site_6","Forest_Core","opened_cage",2,"Newtonia",25,23,2,20,0,"vertebrate",0
"6_OC2_N","Site_6","Forest_Core","opened_cage",2,"Newtonia",25,23,2,20,0,"insect",3
"6_OC2_N","Site_6","Forest_Core","opened_cage",2,"Newtonia",25,23,2,20,0,"fungi",0
"4_OC3_N","Site_4","Forest_Core","opened_cage",2,"Newtonia",25,22,3,20,0,"vertebrate",0
"4_OC3_N","Site_4","Forest_Core","opened_cage",2,"Newtonia",25,22,3,20,0,"insect",1
"4_OC3_N","Site_4","Forest_Core","opened_cage",2,"Newtonia",25,22,3,20,0,"fungi",1
"4_OC5_N","Site_4","Forest_Core","opened_cage",2,"Newtonia",25,22,3,18,0,"vertebrate",0
"4_OC5_N","Site_4","Forest_Core","opened_cage",2,"Newtonia",25,22,3,18,0,"insect",4
"4_OC5_N","Site_4","Forest_Core","opened_cage",2,"Newtonia",25,22,3,18,0,"fungi",0
"3_OC4_N","Site_3","Forest_Edge","opened_cage",2,"Newtonia",25,21,4,16,0,"vertebrate",0
"3_OC4_N","Site_3","Forest_Edge","opened_cage",2,"Newtonia",25,21,4,16,0,"insect",4
"3_OC4_N","Site_3","Forest_Edge","opened_cage",2,"Newtonia",25,21,4,16,0,"fungi",1
"4_OC4_N","Site_4","Forest_Core","opened_cage",2,"Newtonia",25,0,25,0,0,"vertebrate",0
"4_OC4_N","Site_4","Forest_Core","opened_cage",2,"Newtonia",25,0,25,0,0,"insect",0
"4_OC4_N","Site_4","Forest_Core","opened_cage",2,"Newtonia",25,0,25,0,0,"fungi",0
"1_LMC2_N","Site_1","Forest_Edge","large_meshed_cage",5,"Newtonia",25,21,0,4,10,"vertebrate",0
"1_LMC2_N","Site_1","Forest_Edge","large_meshed_cage",5,"Newtonia",25,21,0,4,10,"insect",7
"1_LMC2_N","Site_1","Forest_Edge","large_meshed_cage",5,"Newtonia",25,21,0,4,10,"fungi",0
"1_LMC3_N","Site_1","Forest_Edge","large_meshed_cage",5,"Newtonia",25,22,0,0,16,"vertebrate",0
"1_LMC3_N","Site_1","Forest_Edge","large_meshed_cage",5,"Newtonia",25,22,0,0,16,"insect",6
"1_LMC3_N","Site_1","Forest_Edge","large_meshed_cage",5,"Newtonia",25,22,0,0,16,"fungi",0
"1_LMC4_N","Site_1","Forest_Edge","large_meshed_cage",5,"Newtonia",25,25,0,0,22,"vertebrate",0
"1_LMC4_N","Site_1","Forest_Edge","large_meshed_cage",5,"Newtonia",25,25,0,0,22,"insect",2
"1_LMC4_N","Site_1","Forest_Edge","large_meshed_cage",5,"Newtonia",25,25,0,0,22,"fungi",1
"1_LMC5_N","Site_1","Forest_Edge","large_meshed_cage",5,"Newtonia",25,25,0,2,14,"vertebrate",0
"1_LMC5_N","Site_1","Forest_Edge","large_meshed_cage",5,"Newtonia",25,25,0,2,14,"insect",8
"1_LMC5_N","Site_1","Forest_Edge","large_meshed_cage",5,"Newtonia",25,25,0,2,14,"fungi",1
"1_OC4_N","Site_1","Forest_Edge","opened_cage",5,"Newtonia",25,25,0,1,18,"vertebrate",3
"1_OC4_N","Site_1","Forest_Edge","opened_cage",5,"Newtonia",25,25,0,1,18,"insect",2
"1_OC4_N","Site_1","Forest_Edge","opened_cage",5,"Newtonia",25,25,0,1,18,"fungi",1
"1_SMC1_N","Site_1","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,6,19,"vertebrate",0
"1_SMC1_N","Site_1","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,6,19,"insect",0
"1_SMC1_N","Site_1","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,6,19,"fungi",0
"1_SMC2_N","Site_1","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,11,14,"vertebrate",0
"1_SMC2_N","Site_1","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,11,14,"insect",0
"1_SMC2_N","Site_1","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,11,14,"fungi",0
"1_SMC3_N","Site_1","Forest_Edge","small_meshed_cage",5,"Newtonia",25,23,0,10,13,"vertebrate",0
"1_SMC3_N","Site_1","Forest_Edge","small_meshed_cage",5,"Newtonia",25,23,0,10,13,"insect",0
"1_SMC3_N","Site_1","Forest_Edge","small_meshed_cage",5,"Newtonia",25,23,0,10,13,"fungi",0
"1_SMC4_N","Site_1","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,7,16,"vertebrate",0
"1_SMC4_N","Site_1","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,7,16,"insect",0
"1_SMC4_N","Site_1","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,7,16,"fungi",1
"1_SMC5_N","Site_1","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,5,19,"vertebrate",0
"1_SMC5_N","Site_1","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,5,19,"insect",0
"1_SMC5_N","Site_1","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,5,19,"fungi",1
"2_LMC1_N","Site_2","Forest_Edge","large_meshed_cage",5,"Newtonia",25,25,0,2,17,"vertebrate",0
"2_LMC1_N","Site_2","Forest_Edge","large_meshed_cage",5,"Newtonia",25,25,0,2,17,"insect",6
"2_LMC1_N","Site_2","Forest_Edge","large_meshed_cage",5,"Newtonia",25,25,0,2,17,"fungi",0
"2_LMC2_N","Site_2","Forest_Edge","large_meshed_cage",5,"Newtonia",25,21,0,0,16,"vertebrate",0
"2_LMC2_N","Site_2","Forest_Edge","large_meshed_cage",5,"Newtonia",25,21,0,0,16,"insect",5
"2_LMC2_N","Site_2","Forest_Edge","large_meshed_cage",5,"Newtonia",25,21,0,0,16,"fungi",0
"2_LMC3_N","Site_2","Forest_Edge","large_meshed_cage",5,"Newtonia",25,25,0,1,18,"vertebrate",0
"2_LMC3_N","Site_2","Forest_Edge","large_meshed_cage",5,"Newtonia",25,25,0,1,18,"insect",6
"2_LMC3_N","Site_2","Forest_Edge","large_meshed_cage",5,"Newtonia",25,25,0,1,18,"fungi",0
"2_LMC4_N","Site_2","Forest_Edge","large_meshed_cage",5,"Newtonia",25,25,0,1,18,"vertebrate",0
"2_LMC4_N","Site_2","Forest_Edge","large_meshed_cage",5,"Newtonia",25,25,0,1,18,"insect",6
"2_LMC4_N","Site_2","Forest_Edge","large_meshed_cage",5,"Newtonia",25,25,0,1,18,"fungi",0
"2_LMC5_N","Site_2","Forest_Edge","large_meshed_cage",5,"Newtonia",25,12,0,1,9,"vertebrate",0
"2_LMC5_N","Site_2","Forest_Edge","large_meshed_cage",5,"Newtonia",25,12,0,1,9,"insect",2
"2_LMC5_N","Site_2","Forest_Edge","large_meshed_cage",5,"Newtonia",25,12,0,1,9,"fungi",0
"2_OC3_N","Site_2","Forest_Edge","opened_cage",5,"Newtonia",25,25,0,0,13,"vertebrate",0
"2_OC3_N","Site_2","Forest_Edge","opened_cage",5,"Newtonia",25,25,0,0,13,"insect",12
"2_OC3_N","Site_2","Forest_Edge","opened_cage",5,"Newtonia",25,25,0,0,13,"fungi",0
"2_OC4_N","Site_2","Forest_Edge","opened_cage",5,"Newtonia",25,25,0,0,18,"vertebrate",0
"2_OC4_N","Site_2","Forest_Edge","opened_cage",5,"Newtonia",25,25,0,0,18,"insect",7
"2_OC4_N","Site_2","Forest_Edge","opened_cage",5,"Newtonia",25,25,0,0,18,"fungi",0
"2_SMC1_N","Site_2","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,7,18,"vertebrate",0
"2_SMC1_N","Site_2","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,7,18,"insect",0
"2_SMC1_N","Site_2","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,7,18,"fungi",0
"2_SMC2_N","Site_2","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,4,15,"vertebrate",0
"2_SMC2_N","Site_2","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,4,15,"insect",0
"2_SMC2_N","Site_2","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,4,15,"fungi",0
"2_SMC3_N","Site_2","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,4,21,"vertebrate",0
"2_SMC3_N","Site_2","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,4,21,"insect",0
"2_SMC3_N","Site_2","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,4,21,"fungi",0
"2_SMC4_N","Site_2","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,5,20,"vertebrate",0
"2_SMC4_N","Site_2","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,5,20,"insect",0
"2_SMC4_N","Site_2","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,5,20,"fungi",0
"2_SMC5_N","Site_2","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,13,10,"vertebrate",0
"2_SMC5_N","Site_2","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,13,10,"insect",0
"2_SMC5_N","Site_2","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,13,10,"fungi",2
"3_LMC1_N","Site_3","Forest_Edge","large_meshed_cage",5,"Newtonia",25,23,0,0,12,"vertebrate",0
"3_LMC1_N","Site_3","Forest_Edge","large_meshed_cage",5,"Newtonia",25,23,0,0,12,"insect",10
"3_LMC1_N","Site_3","Forest_Edge","large_meshed_cage",5,"Newtonia",25,23,0,0,12,"fungi",0
"3_LMC2_N","Site_3","Forest_Edge","large_meshed_cage",5,"Newtonia",25,25,0,3,12,"vertebrate",0
"3_LMC2_N","Site_3","Forest_Edge","large_meshed_cage",5,"Newtonia",25,25,0,3,12,"insect",10
"3_LMC2_N","Site_3","Forest_Edge","large_meshed_cage",5,"Newtonia",25,25,0,3,12,"fungi",0
"3_LMC3_N","Site_3","Forest_Edge","large_meshed_cage",5,"Newtonia",25,20,0,0,15,"vertebrate",0
"3_LMC3_N","Site_3","Forest_Edge","large_meshed_cage",5,"Newtonia",25,20,0,0,15,"insect",5
"3_LMC3_N","Site_3","Forest_Edge","large_meshed_cage",5,"Newtonia",25,20,0,0,15,"fungi",0
"3_LMC4_N","Site_3","Forest_Edge","large_meshed_cage",5,"Newtonia",25,25,0,1,14,"vertebrate",0
"3_LMC4_N","Site_3","Forest_Edge","large_meshed_cage",5,"Newtonia",25,25,0,1,14,"insect",6
"3_LMC4_N","Site_3","Forest_Edge","large_meshed_cage",5,"Newtonia",25,25,0,1,14,"fungi",0
"3_LMC5_N","Site_3","Forest_Edge","large_meshed_cage",5,"Newtonia",25,25,0,3,13,"vertebrate",0
"3_LMC5_N","Site_3","Forest_Edge","large_meshed_cage",5,"Newtonia",25,25,0,3,13,"insect",8
"3_LMC5_N","Site_3","Forest_Edge","large_meshed_cage",5,"Newtonia",25,25,0,3,13,"fungi",0
"3_OC1_N","Site_3","Forest_Edge","opened_cage",5,"Newtonia",25,25,0,4,12,"vertebrate",0
"3_OC1_N","Site_3","Forest_Edge","opened_cage",5,"Newtonia",25,25,0,4,12,"insect",9
"3_OC1_N","Site_3","Forest_Edge","opened_cage",5,"Newtonia",25,25,0,4,12,"fungi",0
"3_OC3_N","Site_3","Forest_Edge","opened_cage",5,"Newtonia",25,25,0,0,19,"vertebrate",0
"3_OC3_N","Site_3","Forest_Edge","opened_cage",5,"Newtonia",25,25,0,0,19,"insect",6
"3_OC3_N","Site_3","Forest_Edge","opened_cage",5,"Newtonia",25,25,0,0,19,"fungi",0
"3_OC5_N","Site_3","Forest_Edge","opened_cage",5,"Newtonia",25,25,0,1,16,"vertebrate",0
"3_OC5_N","Site_3","Forest_Edge","opened_cage",5,"Newtonia",25,25,0,1,16,"insect",8
"3_OC5_N","Site_3","Forest_Edge","opened_cage",5,"Newtonia",25,25,0,1,16,"fungi",0
"3_SMC1_N","Site_3","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,5,20,"vertebrate",0
"3_SMC1_N","Site_3","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,5,20,"insect",0
"3_SMC1_N","Site_3","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,5,20,"fungi",0
"3_SMC2_N","Site_3","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,4,21,"vertebrate",0
"3_SMC2_N","Site_3","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,4,21,"insect",0
"3_SMC2_N","Site_3","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,4,21,"fungi",0
"3_SMC3_N","Site_3","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,4,21,"vertebrate",0
"3_SMC3_N","Site_3","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,4,21,"insect",0
"3_SMC3_N","Site_3","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,4,21,"fungi",0
"3_SMC4_N","Site_3","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,9,14,"vertebrate",0
"3_SMC4_N","Site_3","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,9,14,"insect",0
"3_SMC4_N","Site_3","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,9,14,"fungi",2
"3_SMC5_N","Site_3","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,2,21,"vertebrate",0
"3_SMC5_N","Site_3","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,2,21,"insect",2
"3_SMC5_N","Site_3","Forest_Edge","small_meshed_cage",5,"Newtonia",25,25,0,2,21,"fungi",0
"4_LMC2_N","Site_4","Forest_Core","large_meshed_cage",5,"Newtonia",25,16,0,0,11,"vertebrate",0
"4_LMC2_N","Site_4","Forest_Core","large_meshed_cage",5,"Newtonia",25,16,0,0,11,"insect",3
"4_LMC2_N","Site_4","Forest_Core","large_meshed_cage",5,"Newtonia",25,16,0,0,11,"fungi",0
"4_LMC4_N","Site_4","Forest_Core","large_meshed_cage",5,"Newtonia",25,19,0,0,13,"vertebrate",0
"4_LMC4_N","Site_4","Forest_Core","large_meshed_cage",5,"Newtonia",25,19,0,0,13,"insect",6
"4_LMC4_N","Site_4","Forest_Core","large_meshed_cage",5,"Newtonia",25,19,0,0,13,"fungi",0
"4_SMC1_N","Site_4","Forest_Core","small_meshed_cage",5,"Newtonia",25,23,0,9,12,"vertebrate",0
"4_SMC1_N","Site_4","Forest_Core","small_meshed_cage",5,"Newtonia",25,23,0,9,12,"insect",0
"4_SMC1_N","Site_4","Forest_Core","small_meshed_cage",5,"Newtonia",25,23,0,9,12,"fungi",0
"4_SMC3_N","Site_4","Forest_Core","small_meshed_cage",5,"Newtonia",25,25,0,7,18,"vertebrate",0
"4_SMC3_N","Site_4","Forest_Core","small_meshed_cage",5,"Newtonia",25,25,0,7,18,"insect",0
"4_SMC3_N","Site_4","Forest_Core","small_meshed_cage",5,"Newtonia",25,25,0,7,18,"fungi",0
"4_SMC4_N","Site_4","Forest_Core","small_meshed_cage",5,"Newtonia",25,25,0,0,24,"vertebrate",0
"4_SMC4_N","Site_4","Forest_Core","small_meshed_cage",5,"Newtonia",25,25,0,0,24,"insect",1
"4_SMC4_N","Site_4","Forest_Core","small_meshed_cage",5,"Newtonia",25,25,0,0,24,"fungi",0
"4_SMC5_N","Site_4","Forest_Core","small_meshed_cage",5,"Newtonia",25,25,0,25,0,"vertebrate",0
"4_SMC5_N","Site_4","Forest_Core","small_meshed_cage",5,"Newtonia",25,25,0,25,0,"insect",0
"4_SMC5_N","Site_4","Forest_Core","small_meshed_cage",5,"Newtonia",25,25,0,25,0,"fungi",0
"5_LMC1_N","Site_5","Forest_Core","large_meshed_cage",5,"Newtonia",25,23,0,7,10,"vertebrate",0
"5_LMC1_N","Site_5","Forest_Core","large_meshed_cage",5,"Newtonia",25,23,0,7,10,"insect",6
"5_LMC1_N","Site_5","Forest_Core","large_meshed_cage",5,"Newtonia",25,23,0,7,10,"fungi",0
"5_LMC2_N","Site_5","Forest_Core","large_meshed_cage",5,"Newtonia",25,21,0,3,11,"vertebrate",0
"5_LMC2_N","Site_5","Forest_Core","large_meshed_cage",5,"Newtonia",25,21,0,3,11,"insect",7
"5_LMC2_N","Site_5","Forest_Core","large_meshed_cage",5,"Newtonia",25,21,0,3,11,"fungi",0
"5_LMC3_N","Site_5","Forest_Core","large_meshed_cage",5,"Newtonia",25,20,0,7,2,"vertebrate",0
"5_LMC3_N","Site_5","Forest_Core","large_meshed_cage",5,"Newtonia",25,20,0,7,2,"insect",11
"5_LMC3_N","Site_5","Forest_Core","large_meshed_cage",5,"Newtonia",25,20,0,7,2,"fungi",0
"5_LMC4_N","Site_5","Forest_Core","large_meshed_cage",5,"Newtonia",25,25,0,4,15,"vertebrate",0
"5_LMC4_N","Site_5","Forest_Core","large_meshed_cage",5,"Newtonia",25,25,0,4,15,"insect",6
"5_LMC4_N","Site_5","Forest_Core","large_meshed_cage",5,"Newtonia",25,25,0,4,15,"fungi",0
"5_LMC5_N","Site_5","Forest_Core","large_meshed_cage",5,"Newtonia",25,25,0,3,21,"vertebrate",0
"5_LMC5_N","Site_5","Forest_Core","large_meshed_cage",5,"Newtonia",25,25,0,3,21,"insect",1
"5_LMC5_N","Site_5","Forest_Core","large_meshed_cage",5,"Newtonia",25,25,0,3,21,"fungi",0
"5_SMC1_N","Site_5","Forest_Core","small_meshed_cage",5,"Newtonia",25,25,0,2,20,"vertebrate",0
"5_SMC1_N","Site_5","Forest_Core","small_meshed_cage",5,"Newtonia",25,25,0,2,20,"insect",1
"5_SMC1_N","Site_5","Forest_Core","small_meshed_cage",5,"Newtonia",25,25,0,2,20,"fungi",2
"5_SMC2_N","Site_5","Forest_Core","small_meshed_cage",5,"Newtonia",25,20,0,7,8,"vertebrate",0
"5_SMC2_N","Site_5","Forest_Core","small_meshed_cage",5,"Newtonia",25,20,0,7,8,"insect",0
"5_SMC2_N","Site_5","Forest_Core","small_meshed_cage",5,"Newtonia",25,20,0,7,8,"fungi",2
"5_SMC3_N","Site_5","Forest_Core","small_meshed_cage",5,"Newtonia",25,25,0,10,13,"vertebrate",0
"5_SMC3_N","Site_5","Forest_Core","small_meshed_cage",5,"Newtonia",25,25,0,10,13,"insect",0
"5_SMC3_N","Site_5","Forest_Core","small_meshed_cage",5,"Newtonia",25,25,0,10,13,"fungi",2
"5_SMC4_N","Site_5","Forest_Core","small_meshed_cage",5,"Newtonia",25,24,0,3,16,"vertebrate",0
"5_SMC4_N","Site_5","Forest_Core","small_meshed_cage",5,"Newtonia",25,24,0,3,16,"insect",2
"5_SMC4_N","Site_5","Forest_Core","small_meshed_cage",5,"Newtonia",25,24,0,3,16,"fungi",0
"5_SMC5_N","Site_5","Forest_Core","small_meshed_cage",5,"Newtonia",25,25,0,25,0,"vertebrate",0
"5_SMC5_N","Site_5","Forest_Core","small_meshed_cage",5,"Newtonia",25,25,0,25,0,"insect",0
"5_SMC5_N","Site_5","Forest_Core","small_meshed_cage",5,"Newtonia",25,25,0,25,0,"fungi",0
"6_LMC1_N","Site_6","Forest_Core","large_meshed_cage",5,"Newtonia",25,25,0,7,13,"vertebrate",0
"6_LMC1_N","Site_6","Forest_Core","large_meshed_cage",5,"Newtonia",25,25,0,7,13,"insect",5
"6_LMC1_N","Site_6","Forest_Core","large_meshed_cage",5,"Newtonia",25,25,0,7,13,"fungi",0
"6_LMC2_N","Site_6","Forest_Core","large_meshed_cage",5,"Newtonia",25,21,0,0,11,"vertebrate",0
"6_LMC2_N","Site_6","Forest_Core","large_meshed_cage",5,"Newtonia",25,21,0,0,11,"insect",10
"6_LMC2_N","Site_6","Forest_Core","large_meshed_cage",5,"Newtonia",25,21,0,0,11,"fungi",0
"6_LMC5_N","Site_6","Forest_Core","large_meshed_cage",5,"Newtonia",25,25,0,0,15,"vertebrate",0
"6_LMC5_N","Site_6","Forest_Core","large_meshed_cage",5,"Newtonia",25,25,0,0,15,"insect",10
"6_LMC5_N","Site_6","Forest_Core","large_meshed_cage",5,"Newtonia",25,25,0,0,15,"fungi",0
"6_SMC1_N","Site_6","Forest_Core","small_meshed_cage",5,"Newtonia",25,21,0,7,10,"vertebrate",0
"6_SMC1_N","Site_6","Forest_Core","small_meshed_cage",5,"Newtonia",25,21,0,7,10,"insect",0
"6_SMC1_N","Site_6","Forest_Core","small_meshed_cage",5,"Newtonia",25,21,0,7,10,"fungi",1
"6_SMC2_N","Site_6","Forest_Core","small_meshed_cage",5,"Newtonia",25,25,0,4,21,"vertebrate",0
"6_SMC2_N","Site_6","Forest_Core","small_meshed_cage",5,"Newtonia",25,25,0,4,21,"insect",0
"6_SMC2_N","Site_6","Forest_Core","small_meshed_cage",5,"Newtonia",25,25,0,4,21,"fungi",0
"6_SMC3_N","Site_6","Forest_Core","small_meshed_cage",5,"Newtonia",25,25,0,10,15,"vertebrate",0
"6_SMC3_N","Site_6","Forest_Core","small_meshed_cage",5,"Newtonia",25,25,0,10,15,"insect",0
"6_SMC3_N","Site_6","Forest_Core","small_meshed_cage",5,"Newtonia",25,25,0,10,15,"fungi",0
"6_SMC4_N","Site_6","Forest_Core","small_meshed_cage",5,"Newtonia",25,25,0,7,18,"vertebrate",0
"6_SMC4_N","Site_6","Forest_Core","small_meshed_cage",5,"Newtonia",25,25,0,7,18,"insect",0
"6_SMC4_N","Site_6","Forest_Core","small_meshed_cage",5,"Newtonia",25,25,0,7,18,"fungi",0
"6_SMC5_N","Site_6","Forest_Core","small_meshed_cage",5,"Newtonia",25,25,0,0,20,"vertebrate",0
"6_SMC5_N","Site_6","Forest_Core","small_meshed_cage",5,"Newtonia",25,25,0,0,20,"insect",5
"6_SMC5_N","Site_6","Forest_Core","small_meshed_cage",5,"Newtonia",25,25,0,0,20,"fungi",0
"3_OC2_N","Site_3","Forest_Edge","opened_cage",5,"Newtonia",25,24,1,1,9,"vertebrate",0
"3_OC2_N","Site_3","Forest_Edge","opened_cage",5,"Newtonia",25,24,1,1,9,"insect",14
"3_OC2_N","Site_3","Forest_Edge","opened_cage",5,"Newtonia",25,24,1,1,9,"fungi",0
"3_OC4_N","Site_3","Forest_Edge","opened_cage",5,"Newtonia",25,24,1,0,11,"vertebrate",2
"3_OC4_N","Site_3","Forest_Edge","opened_cage",5,"Newtonia",25,24,1,0,11,"insect",11
"3_OC4_N","Site_3","Forest_Edge","opened_cage",5,"Newtonia",25,24,1,0,11,"fungi",0
"5_OC1_N","Site_5","Forest_Core","opened_cage",5,"Newtonia",25,24,1,1,13,"vertebrate",0
"5_OC1_N","Site_5","Forest_Core","opened_cage",5,"Newtonia",25,24,1,1,13,"insect",10
"5_OC1_N","Site_5","Forest_Core","opened_cage",5,"Newtonia",25,24,1,1,13,"fungi",0
"6_OC3_N","Site_6","Forest_Core","opened_cage",5,"Newtonia",25,24,1,0,16,"vertebrate",0
"6_OC3_N","Site_6","Forest_Core","opened_cage",5,"Newtonia",25,24,1,0,16,"insect",8
"6_OC3_N","Site_6","Forest_Core","opened_cage",5,"Newtonia",25,24,1,0,16,"fungi",0
